EmpId,Satisfaction,Evaluation,number_of_projects,average_montly_hours,time_spent_company,work_accident,Promotion,Department,Salary_INR,Churn,Employee_Satisfaction,Performance_Rating,Company_Tenure,Annual_Salary,Overtime_Hours,Attrition,Age,Training_Hours,Absenteeism_Days,Salary_Per_Experience,Overtime_Intensity,Engagement_Index,Performance_Index,Cluster,Segment
780294,1.1,8.0,6,256,4,0,0,Information Technology,29439,1,1.1,8.0,4,29439,256,1,29,30,3.2,5887.8,1.6,0.021978021978021997,0.6875,3,Needs Improvement
780295,3.7,4.699999999999998,2,152,3,0,0,Product_Mng,31352,1,3.7,4.699999999999998,3,31352,152,1,28,10,1.9,7838.0,0.95,0.3076923076923077,0.17187499999999972,1,Emerging Talent
780296,8.4,9.9,4,267,5,0,0,Product_Mng,33367,1,8.4,9.9,5,33367,267,1,30,20,3.3375,5561.166666666667,1.66875,0.8241758241758242,0.9843750000000001,3,Needs Improvement
780297,4.1,4.6000000000000005,2,151,3,0,0,Product_Mng,24412,1,4.1,4.6000000000000005,3,24412,151,1,28,10,1.8875,6103.0,0.94375,0.3516483516483516,0.15625000000000006,1,Emerging Talent
780298,7.6,9.2,4,239,5,0,0,Product_Mng,32128,1,7.6,9.2,5,32128,239,1,30,20,2.9875,5354.666666666667,1.49375,0.7362637362637362,0.8749999999999999,3,Needs Improvement
780299,1.1,8.7,6,306,4,0,0,Information Technology,14133,1,1.1,8.7,4,14133,306,1,29,30,3.825,2826.6,1.9125,0.021978021978021997,0.7968749999999999,3,Needs Improvement
780300,8.4,8.8,4,263,5,1,0,Marketing,18457,1,8.4,8.8,5,18457,263,1,30,20,3.2875,3076.1666666666665,1.64375,0.8241758241758242,0.8125000000000001,3,Needs Improvement
780301,3.9,5.0,2,147,3,0,0,Marketing,22692,1,3.9,5.0,3,22692,147,1,28,10,1.8375,5673.0,0.91875,0.32967032967032966,0.21874999999999997,1,Emerging Talent
780302,1.1,9.1,6,278,4,0,0,Marketing,25264,1,1.1,9.1,4,25264,278,1,29,30,3.475,5052.8,1.7375,0.021978021978021997,0.859375,3,Needs Improvement
780303,4.5,5.6000000000000005,2,154,3,0,0,Marketing,24844,1,4.5,5.6000000000000005,3,24844,154,1,28,10,1.925,6211.0,0.9625,0.39560439560439564,0.31250000000000006,1,Emerging Talent
780304,3.7,5.2,2,143,3,0,0,Marketing,35593,1,3.7,5.2,3,35593,143,1,28,10,1.7875,8898.25,0.89375,0.3076923076923077,0.25,1,Emerging Talent
780305,4.0,5.2,2,155,3,0,0,Marketing,19970,1,4.0,5.2,3,19970,155,1,28,10,1.9375,4992.5,0.96875,0.34065934065934067,0.25,1,Emerging Talent
780306,3.9,4.8,2,160,3,0,0,Sales,22172,1,3.9,4.8,3,22172,160,1,28,10,2.0,5543.0,1.0,0.32967032967032966,0.18749999999999994,1,Emerging Talent
780307,1.1,8.0,6,304,4,0,0,Accounting,26348,1,1.1,8.0,4,26348,304,1,29,30,3.8,5269.6,1.9,0.021978021978021997,0.6875,3,Needs Improvement
780308,8.299999999999999,10.0,5,240,5,0,0,Support,12795,1,8.299999999999999,10.0,5,12795,240,1,30,25,3.0,2132.5,1.5,0.8131868131868131,1.0,3,Needs Improvement
780309,1.1,9.2,6,305,4,0,0,Technical,23661,1,1.1,9.2,4,23661,305,1,29,30,3.8125,4732.2,1.90625,0.021978021978021997,0.8749999999999999,3,Needs Improvement
780310,3.9,5.0,2,136,3,0,0,Management,14132,1,3.9,5.0,3,14132,136,1,28,10,1.7,3533.0,0.85,0.32967032967032966,0.21874999999999997,1,Emerging Talent
780311,4.5,4.5,2,132,3,0,0,Marketing,39955,1,4.5,4.5,3,39955,132,1,28,10,1.65,9988.75,0.825,0.39560439560439564,0.14062499999999997,1,Emerging Talent
780312,1.0,9.5,7,301,4,0,0,Marketing,23228,1,1.0,9.5,4,23228,301,1,29,35,3.7625,4645.6,1.88125,0.010989010989010999,0.921875,3,Needs Improvement
780313,9.0,9.8,5,243,6,0,0,Marketing,27112,1,9.0,9.8,6,27112,243,1,31,25,3.0375,3873.1428571428573,1.51875,0.8901098901098901,0.9687500000000001,3,Needs Improvement
780314,4.5,5.1,2,147,3,0,0,Sales,27093,1,4.5,5.1,3,27093,147,1,28,10,1.8375,6773.25,0.91875,0.39560439560439564,0.23437499999999992,1,Emerging Talent
780315,7.9,8.9,5,239,5,0,0,Sales,34196,1,7.9,8.9,5,34196,239,1,30,25,2.9875,5699.333333333333,1.49375,0.7692307692307693,0.8281250000000001,3,Needs Improvement
780316,9.0,9.9,5,260,5,0,0,Sales,27375,1,9.0,9.9,5,27375,260,1,30,25,3.25,4562.5,1.625,0.8901098901098901,0.9843750000000001,3,Needs Improvement
780317,1.1,8.4,7,296,4,0,0,Sales,20342,1,1.1,8.4,4,20342,296,1,29,35,3.7,4068.4,1.85,0.021978021978021997,0.7500000000000001,3,Needs Improvement
780318,4.3,5.5,2,129,3,0,0,Sales,12366,1,4.3,5.5,3,12366,129,1,28,10,1.6125,3091.5,0.80625,0.37362637362637363,0.29687499999999994,1,Emerging Talent
780319,3.1,5.4,5,132,5,0,0,Sales,25331,1,3.1,5.4,5,25331,132,1,30,25,1.65,4221.833333333333,0.825,0.2417582417582418,0.28125,3,Needs Improvement
780320,3.2,5.0,2,135,5,0,0,Sales,23827,1,3.2,5.0,5,23827,135,1,30,10,1.6875,3971.1666666666665,0.84375,0.2527472527472528,0.21874999999999997,3,Needs Improvement
780321,4.5,5.699999999999998,2,158,3,0,0,Sales,39252,1,4.5,5.699999999999998,3,39252,158,1,28,10,1.975,9813.0,0.9875,0.39560439560439564,0.3281249999999997,1,Emerging Talent
780322,8.100000000000001,9.9,4,259,5,0,0,Sales,31983,1,8.100000000000001,9.9,5,31983,259,1,30,20,3.2375,5330.5,1.61875,0.7912087912087914,0.9843750000000001,3,Needs Improvement
780323,4.1,4.6000000000000005,2,160,3,0,1,Sales,32208,1,4.1,4.6000000000000005,3,32208,160,1,28,10,2.0,8052.0,1.0,0.3516483516483516,0.15625000000000006,1,Emerging Talent
780324,1.1,7.800000000000002,7,278,4,0,0,Sales,30932,1,1.1,7.800000000000002,4,30932,278,1,29,35,3.475,6186.4,1.7375,0.021978021978021997,0.6562500000000001,3,Needs Improvement
780325,1.0,8.8,6,284,4,0,0,Sales,13193,1,1.0,8.8,4,13193,284,1,29,30,3.55,2638.6,1.775,0.010989010989010999,0.8125000000000001,3,Needs Improvement
780326,7.0,5.300000000000002,2,274,4,0,0,Sales,20026,1,7.0,5.300000000000002,4,20026,274,1,29,10,3.425,4005.2,1.7125,0.6703296703296703,0.2656250000000002,1,Emerging Talent
780327,5.4,7.4,4,164,2,0,0,Sales,26985,1,5.4,7.4,2,26985,164,1,27,20,2.05,8995.0,1.025,0.4945054945054945,0.59375,1,Emerging Talent
780328,4.1,4.8,2,148,3,0,0,Sales,11440,1,4.1,4.8,3,11440,148,1,28,10,1.85,2860.0,0.925,0.3516483516483516,0.18749999999999994,1,Emerging Talent
780329,3.8,5.0,2,140,3,0,0,Sales,46203,1,3.8,5.0,3,46203,140,1,28,10,1.75,11550.75,0.875,0.31868131868131866,0.21874999999999997,1,Emerging Talent
780330,3.7,5.1,2,127,3,0,0,Sales,85629,1,3.7,5.1,3,85629,127,1,28,10,1.5875,21407.25,0.79375,0.3076923076923077,0.23437499999999992,1,Emerging Talent
780331,1.1,8.5,6,308,5,0,0,Sales,62408,1,1.1,8.5,5,62408,308,1,30,30,3.85,10401.333333333334,1.925,0.021978021978021997,0.765625,3,Needs Improvement
780332,4.0,4.699999999999998,2,146,3,0,0,Sales,58839,1,4.0,4.699999999999998,3,58839,146,1,28,10,1.825,14709.75,0.9125,0.34065934065934067,0.17187499999999972,1,Emerging Talent
780333,1.0,8.4,6,261,4,0,0,Accounting,68286,1,1.0,8.4,4,68286,261,1,29,30,3.2625,13657.2,1.63125,0.010989010989010999,0.7500000000000001,3,Needs Improvement
780334,8.9,9.9,5,257,5,0,0,Accounting,61248,1,8.9,9.9,5,61248,257,1,30,25,3.2125,10208.0,1.60625,0.8791208791208791,0.9843750000000001,3,Needs Improvement
780335,1.1,8.0,6,285,4,0,0,Accounting,75904,1,1.1,8.0,4,75904,285,1,29,30,3.5625,15180.8,1.78125,0.021978021978021997,0.6875,3,Needs Improvement
780336,3.6,5.5,2,141,3,0,0,Human Resources,77639,1,3.6,5.5,3,77639,141,1,28,10,1.7625,19409.75,0.88125,0.29670329670329676,0.29687499999999994,1,Emerging Talent
780337,4.0,4.6000000000000005,2,127,3,0,0,Human Resources,61167,1,4.0,4.6000000000000005,3,61167,127,1,28,10,1.5875,15291.75,0.79375,0.34065934065934067,0.15625000000000006,1,Emerging Talent
780338,0.8999999999999999,8.5,6,297,4,0,0,Human Resources,55674,1,0.8999999999999999,8.5,4,55674,297,1,29,30,3.7125,11134.8,1.85625,0.0,0.765625,3,Needs Improvement
780339,4.0,4.6000000000000005,2,143,3,0,0,Human Resources,67256,1,4.0,4.6000000000000005,3,67256,143,1,28,10,1.7875,16814.0,0.89375,0.34065934065934067,0.15625000000000006,1,Emerging Talent
780340,3.7,5.5,2,152,3,0,0,Technical,83742,1,3.7,5.5,3,83742,152,1,28,10,1.9,20935.5,0.95,0.3076923076923077,0.29687499999999994,1,Emerging Talent
780341,4.4,5.1,2,156,3,0,0,Technical,144577,1,4.4,5.1,3,144577,156,1,28,10,1.95,36144.25,0.975,0.3846153846153847,0.23437499999999992,1,Emerging Talent
780342,0.8999999999999999,8.0,7,283,5,0,0,Technical,23059,1,0.8999999999999999,8.0,5,23059,283,1,30,35,3.5375,3843.1666666666665,1.76875,0.0,0.6875,3,Needs Improvement
780343,9.2,8.7,4,226,6,1,0,Technical,71849,1,9.2,8.7,6,71849,226,1,31,20,2.825,10264.142857142857,1.4125,0.912087912087912,0.7968749999999999,3,Needs Improvement
780344,7.4,9.1,4,232,5,0,0,Technical,88069,1,7.4,9.1,5,88069,232,1,30,20,2.9,14678.166666666666,1.45,0.7142857142857143,0.859375,3,Needs Improvement
780345,0.8999999999999999,8.2,6,249,4,0,0,Technical,70499,1,0.8999999999999999,8.2,4,70499,249,1,29,30,3.1125,14099.8,1.55625,0.0,0.7187499999999999,3,Needs Improvement
780346,8.9,9.5,4,275,5,0,0,Technical,67887,1,8.9,9.5,5,67887,275,1,30,20,3.4375,11314.5,1.71875,0.8791208791208791,0.921875,3,Needs Improvement
780347,0.8999999999999999,8.0,6,304,4,0,0,Technical,18091,1,0.8999999999999999,8.0,4,18091,304,1,29,30,3.8,3618.2,1.9,0.0,0.6875,3,Needs Improvement
780348,2.7,5.4,7,278,3,0,0,Technical,11387,1,2.7,5.4,3,11387,278,1,28,35,3.475,2846.75,1.7375,0.19780219780219785,0.28125,1,Emerging Talent
780349,1.0,9.1,6,287,4,0,0,Technical,36585,1,1.0,9.1,4,36585,287,1,29,30,3.5875,7317.0,1.79375,0.010989010989010999,0.859375,3,Needs Improvement
780350,1.0,8.9,7,285,4,0,0,Technical,21270,1,1.0,8.9,4,21270,285,1,29,35,3.5625,4254.0,1.78125,0.010989010989010999,0.8281250000000001,3,Needs Improvement
780351,7.7,9.4,5,226,6,0,0,Support,16324,1,7.7,9.4,6,16324,226,1,31,25,2.825,2332.0,1.4125,0.7472527472527474,0.9062500000000001,3,Needs Improvement
780352,9.0,8.2,5,259,5,0,0,Support,19638,1,9.0,8.2,5,19638,259,1,30,25,3.2375,3273.0,1.61875,0.8901098901098901,0.7187499999999999,3,Needs Improvement
780353,3.9,5.0,2,135,3,0,0,Support,10489,1,3.9,5.0,3,10489,135,1,28,10,1.6875,2622.25,0.84375,0.32967032967032966,0.21874999999999997,1,Emerging Talent
780354,7.6,10.0,5,219,5,0,0,Support,22634,1,7.6,10.0,5,22634,219,1,30,25,2.7375,3772.3333333333335,1.36875,0.7362637362637362,1.0,3,Needs Improvement
780355,1.0,9.3,6,256,4,0,0,Support,32138,1,1.0,9.3,4,32138,256,1,29,30,3.2,6427.6,1.6,0.010989010989010999,0.8906250000000001,3,Needs Improvement
780356,8.7,9.0,5,254,6,0,0,Support,36744,1,8.7,9.0,6,36744,254,1,31,25,3.175,5249.142857142857,1.5875,0.8571428571428571,0.84375,3,Needs Improvement
780357,3.8,5.0,2,153,3,0,0,Support,27343,1,3.8,5.0,3,27343,153,1,28,10,1.9125,6835.75,0.95625,0.31868131868131866,0.21874999999999997,1,Emerging Talent
780358,7.7,9.9,5,228,5,0,0,Support,28465,1,7.7,9.9,5,28465,228,1,30,25,2.85,4744.166666666667,1.425,0.7472527472527474,0.9843750000000001,3,Needs Improvement
780359,7.800000000000002,8.7,4,228,5,0,0,Support,26901,1,7.800000000000002,8.7,5,26901,228,1,30,20,2.85,4483.5,1.425,0.7582417582417585,0.7968749999999999,3,Needs Improvement
780360,4.4,5.0,2,128,3,0,0,Support,10760,1,4.4,5.0,3,10760,128,1,28,10,1.6,2690.0,0.8,0.3846153846153847,0.21874999999999997,1,Emerging Talent
780361,3.8,5.2,2,153,3,0,0,Support,19665,1,3.8,5.2,3,19665,153,1,28,10,1.9125,4916.25,0.95625,0.31868131868131866,0.25,1,Emerging Talent
780362,4.3,4.6000000000000005,2,156,3,0,0,Technical,12639,1,4.3,4.6000000000000005,3,12639,156,1,28,10,1.95,3159.75,0.975,0.37362637362637363,0.15625000000000006,1,Emerging Talent
780363,3.9,5.0,4,294,3,0,0,Technical,27124,1,3.9,5.0,3,27124,294,1,28,20,3.675,6781.0,1.8375,0.32967032967032966,0.21874999999999997,1,Emerging Talent
780364,8.8,10.0,5,219,5,0,0,Technical,26520,1,8.8,10.0,5,26520,219,1,30,25,2.7375,4420.0,1.36875,0.8681318681318682,1.0,3,Needs Improvement
780365,4.5,4.6000000000000005,2,153,3,0,0,Management,10827,1,4.5,4.6000000000000005,3,10827,153,1,28,10,1.9125,2706.75,0.95625,0.39560439560439564,0.15625000000000006,1,Emerging Talent
780366,4.0,5.300000000000002,2,151,3,0,0,Information Technology,32983,1,4.0,5.300000000000002,3,32983,151,1,28,10,1.8875,8245.75,0.94375,0.34065934065934067,0.2656250000000002,1,Emerging Talent
780367,3.6,5.1,2,155,3,0,0,Information Technology,20977,1,3.6,5.1,3,20977,155,1,28,10,1.9375,5244.25,0.96875,0.29670329670329676,0.23437499999999992,1,Emerging Talent
780368,3.6,4.8,2,158,3,0,0,Information Technology,19638,1,3.6,4.8,3,19638,158,1,28,10,1.975,4909.5,0.9875,0.29670329670329676,0.18749999999999994,1,Emerging Talent
780369,9.0,9.8,5,245,5,0,0,Information Technology,20913,1,9.0,9.8,5,20913,245,1,30,25,3.0625,3485.5,1.53125,0.8901098901098901,0.9687500000000001,3,Needs Improvement
780370,4.3,5.300000000000002,2,131,3,0,0,Information Technology,11782,1,4.3,5.300000000000002,3,11782,131,1,28,10,1.6375,2945.5,0.81875,0.37362637362637363,0.2656250000000002,1,Emerging Talent
780371,8.9,8.7,5,225,5,0,0,Product_Mng,16108,1,8.9,8.7,5,16108,225,1,30,25,2.8125,2684.6666666666665,1.40625,0.8791208791208791,0.7968749999999999,3,Needs Improvement
780372,1.0,8.4,6,286,4,0,0,Product_Mng,13150,1,1.0,8.4,4,13150,286,1,29,30,3.575,2630.0,1.7875,0.010989010989010999,0.7500000000000001,3,Needs Improvement
780373,3.7,5.0,2,135,3,0,0,Product_Mng,30508,1,3.7,5.0,3,30508,135,1,28,10,1.6875,7627.0,0.84375,0.3076923076923077,0.21874999999999997,1,Emerging Talent
780374,3.7,5.1,2,153,3,0,0,Product_Mng,20331,1,3.7,5.1,3,20331,153,1,28,10,1.9125,5082.75,0.95625,0.3076923076923077,0.23437499999999992,1,Emerging Talent
780375,8.7,9.0,5,252,5,0,0,Information Technology,10497,1,8.7,9.0,5,10497,252,1,30,25,3.15,1749.5,1.575,0.8571428571428571,0.84375,3,Needs Improvement
780376,4.0,5.6000000000000005,2,149,3,0,0,Accounting,21153,1,4.0,5.6000000000000005,3,21153,149,1,28,10,1.8625,5288.25,0.93125,0.34065934065934067,0.31250000000000006,1,Emerging Talent
780377,9.0,9.7,4,258,5,0,0,Accounting,30475,1,9.0,9.7,5,30475,258,1,30,20,3.225,5079.166666666667,1.6125,0.8901098901098901,0.9531249999999999,3,Needs Improvement
780378,3.7,4.6000000000000005,2,158,3,0,0,Human Resources,13777,1,3.7,4.6000000000000005,3,13777,158,1,28,10,1.975,3444.25,0.9875,0.3076923076923077,0.15625000000000006,1,Emerging Talent
780379,4.4,5.4,2,149,3,0,0,Human Resources,35078,1,4.4,5.4,3,35078,149,1,28,10,1.8625,8769.5,0.93125,0.3846153846153847,0.28125,1,Emerging Talent
780380,8.5,9.5,5,236,5,0,0,Human Resources,24056,1,8.5,9.5,5,24056,236,1,30,25,2.95,4009.3333333333335,1.475,0.8351648351648352,0.921875,3,Needs Improvement
780381,7.800000000000002,9.8,5,239,6,0,0,Marketing,28150,1,7.800000000000002,9.8,6,28150,239,1,31,25,2.9875,4021.4285714285716,1.49375,0.7582417582417585,0.9687500000000001,3,Needs Improvement
780382,4.2,4.699999999999998,2,159,3,0,0,Marketing,26141,1,4.2,4.699999999999998,3,26141,159,1,28,10,1.9875,6535.25,0.99375,0.3626373626373627,0.17187499999999972,1,Emerging Talent
780383,9.2,9.9,5,255,6,0,0,Sales,29452,1,9.2,9.9,6,29452,255,1,31,25,3.1875,4207.428571428572,1.59375,0.912087912087912,0.9843750000000001,3,Needs Improvement
780384,1.1,8.299999999999999,6,244,4,0,0,Accounting,17070,1,1.1,8.299999999999999,4,17070,244,1,29,30,3.05,3414.0,1.525,0.021978021978021997,0.7343749999999999,3,Needs Improvement
780385,4.2,5.6000000000000005,2,134,3,0,0,Support,13195,1,4.2,5.6000000000000005,3,13195,134,1,28,10,1.675,3298.75,0.8375,0.3626373626373627,0.31250000000000006,1,Emerging Talent
780386,4.8,5.699999999999998,4,270,4,0,0,Technical,20866,1,4.8,5.699999999999998,4,20866,270,1,29,20,3.375,4173.2,1.6875,0.4285714285714286,0.3281249999999997,3,Needs Improvement
780387,8.299999999999999,8.5,4,255,5,0,0,Management,22797,1,8.299999999999999,8.5,5,22797,255,1,30,20,3.1875,3799.5,1.59375,0.8131868131868131,0.765625,3,Needs Improvement
780388,4.0,5.300000000000002,2,151,3,0,0,Marketing,25611,1,4.0,5.300000000000002,3,25611,151,1,28,10,1.8875,6402.75,0.94375,0.34065934065934067,0.2656250000000002,1,Emerging Talent
780389,4.3,4.5,2,135,3,0,0,Marketing,35824,1,4.3,4.5,3,35824,135,1,28,10,1.6875,8956.0,0.84375,0.37362637362637363,0.14062499999999997,1,Emerging Talent
780390,4.3,5.300000000000002,2,146,3,0,0,Marketing,38764,1,4.3,5.300000000000002,3,38764,146,1,28,10,1.825,9691.0,0.9125,0.37362637362637363,0.2656250000000002,1,Emerging Talent
780391,1.0,9.7,7,254,4,0,0,Sales,33387,1,1.0,9.7,4,33387,254,1,29,35,3.175,6677.4,1.5875,0.010989010989010999,0.9531249999999999,3,Needs Improvement
780392,1.0,8.7,7,289,4,0,0,Sales,33621,1,1.0,8.7,4,33621,289,1,29,35,3.6125,6724.2,1.80625,0.010989010989010999,0.7968749999999999,3,Needs Improvement
780393,3.7,4.6000000000000005,2,156,3,0,0,Sales,14436,1,3.7,4.6000000000000005,3,14436,156,1,28,10,1.95,3609.0,0.975,0.3076923076923077,0.15625000000000006,1,Emerging Talent
780394,3.8,5.300000000000002,2,156,3,0,0,Sales,31982,1,3.8,5.300000000000002,3,31982,156,1,28,10,1.95,7995.5,0.975,0.31868131868131866,0.2656250000000002,1,Emerging Talent
780395,4.0,5.0,2,128,3,0,0,Sales,19968,1,4.0,5.0,3,19968,128,1,28,10,1.6,4992.0,0.8,0.34065934065934067,0.21874999999999997,1,Emerging Talent
780396,8.9,8.6,5,275,5,0,0,Sales,27712,1,8.9,8.6,5,27712,275,1,30,25,3.4375,4618.666666666667,1.71875,0.8791208791208791,0.78125,3,Needs Improvement
780397,4.5,4.6000000000000005,2,155,3,0,0,Sales,19086,1,4.5,4.6000000000000005,3,19086,155,1,28,10,1.9375,4771.5,0.96875,0.39560439560439564,0.15625000000000006,1,Emerging Talent
780398,3.7,4.8,2,159,3,0,0,Sales,20341,1,3.7,4.8,3,20341,159,1,28,10,1.9875,5085.25,0.99375,0.3076923076923077,0.18749999999999994,1,Emerging Talent
780399,4.6000000000000005,4.9,2,148,3,0,0,Sales,15266,1,4.6000000000000005,4.9,3,15266,148,1,28,10,1.85,3816.5,0.925,0.4065934065934067,0.20312500000000003,1,Emerging Talent
780400,8.7,9.1,4,228,5,0,0,Sales,34500,1,8.7,9.1,5,34500,228,1,30,20,2.85,5750.0,1.425,0.8571428571428571,0.859375,3,Needs Improvement
780401,1.1,8.4,6,298,4,0,0,Sales,27155,1,1.1,8.4,4,27155,298,1,29,30,3.725,5431.0,1.8625,0.021978021978021997,0.7500000000000001,3,Needs Improvement
780402,7.9,8.7,5,261,5,0,0,Sales,39981,1,7.9,8.7,5,39981,261,1,30,25,3.2625,6663.5,1.63125,0.7692307692307693,0.7968749999999999,3,Needs Improvement
780403,7.9,9.2,5,254,6,0,0,Sales,23502,1,7.9,9.2,6,23502,254,1,31,25,3.175,3357.4285714285716,1.5875,0.7692307692307693,0.8749999999999999,3,Needs Improvement
780404,1.9,5.9,7,192,3,0,0,Sales,35329,1,1.9,5.9,3,35329,192,1,28,35,2.4,8832.25,1.2,0.10989010989010989,0.359375,1,Emerging Talent
780405,8.7,9.8,4,248,5,0,0,Sales,22180,1,8.7,9.8,5,22180,248,1,30,20,3.1,3696.6666666666665,1.55,0.8571428571428571,0.9687500000000001,3,Needs Improvement
780406,6.0,9.2,2,258,5,0,0,Sales,14559,1,6.0,9.2,5,14559,258,1,30,10,3.225,2426.5,1.6125,0.5604395604395604,0.8749999999999999,3,Needs Improvement
780407,4.4,4.5,2,156,3,0,0,Sales,92903,1,4.4,4.5,3,92903,156,1,28,10,1.95,23225.75,0.975,0.3846153846153847,0.14062499999999997,1,Emerging Talent
780408,1.1,8.100000000000001,6,266,4,1,0,Sales,80795,1,1.1,8.100000000000001,4,80795,266,1,29,30,3.325,16159.0,1.6625,0.021978021978021997,0.7031250000000002,3,Needs Improvement
780409,4.2,5.4,2,156,3,0,0,Sales,53766,1,4.2,5.4,3,53766,156,1,28,10,1.95,13441.5,0.975,0.3626373626373627,0.28125,1,Emerging Talent
780410,8.8,8.8,5,232,5,1,0,Accounting,61649,1,8.8,8.8,5,61649,232,1,30,25,2.9,10274.833333333334,1.45,0.8681318681318682,0.8125000000000001,3,Needs Improvement
780411,1.1,8.4,6,287,4,0,0,Accounting,43806,1,1.1,8.4,4,43806,287,1,29,30,3.5875,8761.2,1.79375,0.021978021978021997,0.7500000000000001,3,Needs Improvement
780412,4.6000000000000005,4.6000000000000005,2,154,3,0,0,Accounting,70520,1,4.6000000000000005,4.6000000000000005,3,70520,154,1,28,10,1.925,17630.0,0.9625,0.4065934065934067,0.15625000000000006,1,Emerging Talent
780413,8.2,9.7,5,263,5,0,0,Human Resources,99051,1,8.2,9.7,5,99051,263,1,30,25,3.2875,16508.5,1.64375,0.8021978021978021,0.9531249999999999,3,Needs Improvement
780414,4.4,5.6000000000000005,2,131,3,0,0,Human Resources,68439,1,4.4,5.6000000000000005,3,68439,131,1,28,10,1.6375,17109.75,0.81875,0.3846153846153847,0.31250000000000006,1,Emerging Talent
780415,1.1,7.800000000000002,6,260,4,0,0,Human Resources,68268,1,1.1,7.800000000000002,4,68268,260,1,29,30,3.25,13653.6,1.625,0.021978021978021997,0.6562500000000001,3,Needs Improvement
780416,4.2,5.0,2,139,3,0,0,Human Resources,73743,1,4.2,5.0,3,73743,139,1,28,10,1.7375,18435.75,0.86875,0.3626373626373627,0.21874999999999997,1,Emerging Talent
780417,8.4,9.3,4,251,5,0,0,Technical,46073,1,8.4,9.3,5,46073,251,1,30,20,3.1375,7678.833333333333,1.56875,0.8241758241758242,0.8906250000000001,3,Needs Improvement
780418,1.1,9.5,6,286,4,0,0,Technical,58176,1,1.1,9.5,4,58176,286,1,29,30,3.575,11635.2,1.7875,0.021978021978021997,0.921875,3,Needs Improvement
780419,4.5,5.300000000000002,2,129,3,0,0,Technical,109692,1,4.5,5.300000000000002,3,109692,129,1,28,10,1.6125,27423.0,0.80625,0.39560439560439564,0.2656250000000002,1,Emerging Talent
780420,3.8,5.6000000000000005,2,156,3,0,0,Technical,22794,1,3.8,5.6000000000000005,3,22794,156,1,28,10,1.95,5698.5,0.975,0.31868131868131866,0.31250000000000006,1,Emerging Talent
780421,3.8,8.6,6,139,6,0,0,Technical,68577,1,3.8,8.6,6,68577,139,1,31,30,1.7375,9796.714285714286,0.86875,0.31868131868131866,0.78125,3,Needs Improvement
780422,4.4,5.1,2,127,3,0,0,Technical,62174,1,4.4,5.1,3,62174,127,1,28,10,1.5875,15543.5,0.79375,0.3846153846153847,0.23437499999999992,1,Emerging Talent
780423,1.1,8.4,6,251,4,0,0,Technical,67839,1,1.1,8.4,4,67839,251,1,29,30,3.1375,13567.8,1.56875,0.021978021978021997,0.7500000000000001,3,Needs Improvement
780424,8.100000000000001,9.3,5,270,5,0,0,Technical,41879,1,8.100000000000001,9.3,5,41879,270,1,30,25,3.375,6979.833333333333,1.6875,0.7912087912087914,0.8906250000000001,3,Needs Improvement
780425,0.8999999999999999,9.6,6,296,4,0,0,Technical,36225,1,0.8999999999999999,9.6,4,36225,296,1,29,30,3.7,7245.0,1.85,0.0,0.9375,3,Needs Improvement
780426,1.1,9.0,6,254,4,0,0,Technical,11125,1,1.1,9.0,4,11125,254,1,29,30,3.175,2225.0,1.5875,0.021978021978021997,0.84375,3,Needs Improvement
780427,8.100000000000001,9.5,5,238,6,0,0,Technical,32718,1,8.100000000000001,9.5,6,32718,238,1,31,25,2.975,4674.0,1.4875,0.7912087912087914,0.921875,3,Needs Improvement
780428,1.0,9.7,6,267,4,1,0,Support,15897,1,1.0,9.7,4,15897,267,1,29,30,3.3375,3179.4,1.66875,0.010989010989010999,0.9531249999999999,3,Needs Improvement
780429,7.4,8.9,5,229,6,0,0,Support,17500,1,7.4,8.9,6,17500,229,1,31,25,2.8625,2500.0,1.43125,0.7142857142857143,0.8281250000000001,3,Needs Improvement
780430,0.8999999999999999,7.800000000000002,6,254,4,0,0,Support,28752,1,0.8999999999999999,7.800000000000002,4,28752,254,1,29,30,3.175,5750.4,1.5875,0.0,0.6562500000000001,3,Needs Improvement
780431,8.2,8.100000000000001,4,233,4,1,0,Support,39811,1,8.2,8.100000000000001,4,39811,233,1,29,20,2.9125,7962.2,1.45625,0.8021978021978021,0.7031250000000002,3,Needs Improvement
